,average_valence_number,average_electronegativity,average_atomic_number,mean wt CN_1,std_dev L-shaped CN_2,HF,std_dev wt CN_1,Barrier_energy
3774,3.8666666666666663,2.5206666666666666,11.6,0.5839774593650177,0.023270255877152,-1.201,0.3746140915513705,0.0366666666667091
3775,3.8666666666666663,2.1766666666666667,14.8,0.5747227876693521,0.0003084242737282,-0.408,0.3821175848622287,0.0500000000001819
3776,3.8666666666666663,2.535333333333333,10.533333333333331,0.5914036108985408,1.1311517396190566e-05,-1.187,0.3731040425119205,0.0299999999997453
3777,3.8666666666666663,2.1913333333333336,13.733333333333333,0.5229570968049224,0.010611802715834,-0.359,0.4053541587773643,0.0399999999999636
3778,3.6,2.512,9.2,0.5461206791751051,0.0664777147078212,-1.111,0.3817394491648251,0.0699999999997089
3779,3.6,2.168,12.4,0.5318477339817504,0.0512700869538863,-0.428,0.4007345502055971,0.0533333333335879
3780,3.6,2.533333333333333,7.066666666666666,0.5472092916476311,8.125745125871427e-05,-1.134,0.383667364532781,0.0333333333337577
3781,3.6,2.526666666666667,8.133333333333333,0.569516863560903,0.0209268606700953,-1.103,0.3750124386305862,0.0499999999992724
3782,3.6,2.182666666666667,11.333333333333334,0.5447226414363873,0.0030064886215782,-0.384,0.3944665263615194,0.0299999999997453
3783,3.6,2.5173333333333336,11.333333333333334,0.5519892032541734,0.0537751576937619,-1.152,0.3808791214418524,0.0699999999997089
3784,3.6,2.1733333333333333,14.533333333333331,0.5415896111333071,0.0410402108852318,-0.476,0.3959708093991015,0.0599999999999454
3785,3.6,2.538666666666667,9.2,0.5442891814557815,4.854984488396319e-05,-1.172,0.3865435026747549,0.0099999999993087
3787,3.6,2.5320000000000005,10.266666666666667,0.5732580875070401,0.0162581806471484,-1.142,0.3752025119335712,0.0500000000001819
3788,3.6,2.188,13.466666666666669,0.5495300551641296,0.0037792120891286,-0.432,0.3923175067230737,0.0300000000002
3790,3.8666666666666663,2.4960000000000004,9.466666666666669,0.5476364460611236,0.0392921069394979,-1.366,0.3882995026489319,0.0500000000001819
3791,3.8666666666666663,2.152,12.666666666666666,0.5292312190237982,0.046994604190738,-0.491,0.402077214893516,0.0499999999997271
3793,3.8666666666666663,2.510666666666667,8.4,0.5631803829769246,0.0142460278256144,-1.355,0.3826416126872103,0.0199999999999818
3794,3.8666666666666663,2.1666666666666665,11.6,0.5330333605698439,0.00333931834844,-0.442,0.4001501269284868,0.0399999999999636
3795,3.2,2.454,8.8,0.520349885218507,0.0108725938788144,-1.684,0.400509635639933,0.0333333333334546
3796,3.2,2.11,12.0,0.4725619294454312,0.0711327291428202,-0.706,0.4357045552797322,0.0299999999997453
3797,9.333333333333334,2.688333333333333,26.33333333333333,0.0475441539093401,0.1399295295924718,-0.442,0.05039572345667,0.2033333333335273
3798,3.2,2.4686666666666666,7.733333333333333,0.536834204750909,0.0043964776687143,-1.671,0.3957494616062761,0.0366666666665575
3799,7.5,2.4533333333333336,27.5,0.0287599701797217,0.0228560199230636,-1.607,0.0389194748385568,0.9400000000000546
3801,7.0,2.4916666666666667,21.33333333333333,0.0182258045726992,0.2763205337905126,-1.071,0.0237629498871126,0.9299999999998364
3810,4.0,2.643333333333333,14.333333333333334,0.360260708697802,0.1165364471481558,-1.537,0.3751807591560654,0.0399999999999636
3814,4.0,2.648333333333333,8.333333333333334,0.3423596705840818,0.098443900724455,-1.542,0.3557702349295581,0.0099999999997635
3815,4.0,2.6666666666666665,7.0,0.2916254535329441,0.0786870519563235,-1.519,0.3406125246481088,0.0166666666667273
3817,4.0,2.648333333333333,11.333333333333334,0.3514369502540428,0.1068394617141297,-1.533,0.3651441108722397,0.0266666666664908
3818,5.818181818181818,3.3845454545454547,8.545454545454545,0.3570669919311414,0.007952611543197,-3.138,0.3287467465508765,0.0299999999997453
3819,1.4545454545454546,2.0900000000000003,2.727272727272727,0.3640414038855579,0.0981584019095043,-0.232,0.2861286162165183,0.0866666666665878
3820,6.2727272727272725,2.988181818181818,21.727272727272727,0.2277453236738572,7.124449873790077e-07,-1.73,0.3654415830926671,0.110000000000582
3821,6.545454545454546,3.25,11.454545454545457,0.193593269265012,0.0004516554069945,-0.0,0.3801802103625332,0.1099999999996725
3822,6.545454545454546,3.0209090909090905,22.0,0.2268100358076434,3.210291961627384e-05,-1.562,0.3659257692865408,0.1000000000003638
3825,6.545454545454546,3.047272727272727,23.63636363636364,0.298458223369598,2.6219041166304826e-05,-1.42,0.342184648648244,0.0999999999994543
3826,6.545454545454546,2.939090909090909,17.818181818181817,0.3909220551836332,0.0010976254185985,-0.518,0.2393898911000072,0.5133333333327149
3832,6.727272727272728,2.997272727272727,22.181818181818183,0.2250740698773482,3.398392876797761e-05,-1.71,0.3665900039693028,0.0999999999994543
3833,5.818181818181818,3.0154545454545456,17.09090909090909,0.1888863935167503,1.3752167157219211e-09,-2.473,0.3825781704255443,0.1099999999996725
3834,7.333333333333333,3.083333333333333,13.333333333333334,0.3216298297632349,0.0802223460893517,-2.037,0.3393469583005652,0.0900000000001455
3835,5.818181818181818,3.0518181818181818,22.90909090909091,0.2020868410839667,1.3365514152972131e-09,-2.568,0.3762287506588896,0.1000000000003638
3836,7.333333333333333,2.6533333333333333,17.333333333333332,0.313780059779673,0.2308465309096471,-0.725,0.3394755883398663,0.1000000000003638
3838,7.333333333333333,2.7066666666666666,25.666666666666668,0.4748813817658632,0.1712574740680793,-0.853,0.297354642003997,0.0999999999994543
3839,7.333333333333333,3.075,16.333333333333332,0.3709069643898048,0.0806447723460564,-2.106,0.3405982125695967,0.1099999999996725
3840,7.333333333333333,2.645,20.33333333333333,0.3677995927714043,0.1973004763983966,-0.8,0.3173225801498048,0.1000000000003638
3841,6.333333333333333,2.786666666666666,12.0,0.3149562214935298,0.0958797707502427,-1.471,0.3455512593835333,0.1000000000003638
3842,6.333333333333333,2.356666666666667,16.0,0.2324805385606886,0.2748234720264797,-0.204,0.3511064029999126,0.1100000000001273
3844,6.333333333333333,2.41,24.33333333333333,0.4104472048619677,0.1941627438620265,-0.335,0.34617617203986,0.8000000000001819
3845,6.333333333333333,2.7783333333333338,15.0,0.3576313520588687,0.0960946249286706,-1.532,0.3446878029431748,0.0900000000001455
3847,6.0,2.3422222222222224,13.555555555555555,0.3616432681244629,0.2005342559264651,-0.143,0.4524740696289629,0.0500000000001819
3848,13.5,2.6225,29.5,0.0,0.3970080626263476,-1.119,0.0,0.7300000000000182
3849,6.0,2.377777777777778,19.11111111111111,0.4622366065981182,0.1600055335986449,-0.213,0.4048434359257029,0.0399999999999636
3850,6.0,2.7725,16.0,0.0,0.3843857075498145,-1.53,0.0,1.0
3851,6.0,3.3875,10.0,0.0,0.2880812282316621,-3.566,0.0,0.0333333333337577
3852,6.0,2.336666666666667,15.555555555555555,0.3926543028422218,0.1676437162730101,-0.186,0.4335665526607853,0.0399999999999636
3853,13.5,2.3975,43.0,0.0,0.4035051812893679,-0.63,0.0,0.4800000000001698
3855,15.5,2.8549999999999995,46.0,0.4217747809610295,0.1217375742519962,-0.138,0.3899377826846602,0.8533333333336183
3856,15.5,2.8549999999999995,46.0,0.0,0.3964153380737111,-0.017,0.0,0.9066666666666
3857,8.0,3.005,32.5,0.0,0.3885243975916793,-0.098,0.0,1.0
3858,8.0,3.62,26.5,0.0,0.339180420557724,-0.895,0.0,0.0600000000004001
3859,3.555555555555556,2.5377777777777784,11.555555555555555,0.5419179250825868,0.0039968580885374,-1.065,0.4134032077818054,0.0733333333337213
3864,4.888888888888889,2.6300000000000003,8.88888888888889,0.4101765372825575,0.0147349475896392,-1.108,0.4279212205486833,0.0533333333335879
3865,9.0,3.49,27.5,0.3215479324998666,0.0689573593295077,-2.488,0.1856302122706004,0.1400000000003274
3866,4.888888888888889,2.3433333333333333,11.555555555555555,0.3901123275888703,0.1885532695668788,-0.262,0.4351075393072203,0.0299999999997453
3868,6.0,2.327777777777778,15.555555555555555,0.3501722649325436,0.1812729578969347,-0.133,0.4599888348433723,0.0400000000008731
3869,5.555555555555555,3.1344444444444446,10.22222222222222,0.4619929979484012,0.0096363334834878,-1.725,0.3656124901066599,0.0900000000001455
3870,15.0,2.6899999999999995,33.0,0.0,0.3749936886474841,-0.406,0.0,0.9299999999998364
3871,4.666666666666667,2.2511111111111117,12.22222222222222,0.3421159922535443,0.0183188467324576,-0.266,0.4652765796193678,0.0633333333333515
3872,7.5,2.84,19.5,0.0,0.3762956045964107,-0.654,0.0,0.9800000000000182
3873,7.5,3.455,13.5,0.0,0.3525367822686152,-1.89,0.0,0.0799999999999272
3874,15.0,2.465,46.5,0.0,0.3571236900840244,-0.138,0.0,0.9566666666664788
3875,4.888888888888889,2.665555555555556,14.444444444444445,0.4864171675521354,0.0162469929208722,-1.15,0.4076007721966951,0.993333333333794
3876,4.888888888888889,2.378888888888889,17.11111111111111,0.4897743743893792,0.1447389398182457,-0.338,0.3969509826244785,0.0399999999999636
3877,4.888888888888889,2.6244444444444444,10.88888888888889,0.4403670396424835,0.0159267813244412,-1.145,0.4170643624089694,0.0633333333335031
3878,4.888888888888889,2.337777777777778,13.555555555555555,0.4240925001578904,0.164671162629476,-0.308,0.4174012049744897,0.0399999999999636
3879,14.25,2.045,45.75,0.0,0.3811940341142487,0.026,0.0,0.623333333333297
3880,14.25,2.635,32.25,0.0,0.3942404593365964,-0.848,0.0,0.9299999999998364
3881,6.0,2.3633333333333337,21.11111111111111,0.4429757725956595,0.136693467754018,-0.202,0.4128893244038901,0.0399999999999636
3882,6.75,2.785,18.75,0.0,0.3872115871816574,-1.169,0.0,1.0
3883,6.75,3.4,12.75,0.0,0.3119665602787136,-2.719,0.0,0.0800000000008367
3885,4.666666666666667,2.2511111111111117,14.22222222222222,0.3444340825803392,0.0184636892214473,-0.268,0.4636853891096405,0.0700000000001637
3886,15.5,2.695,33.5,0.0,0.3870805118298024,-0.152,0.0,0.5000000000001515
3887,8.0,2.845,20.0,0.0,0.3751832039956985,-0.31,0.0,0.9599999999997332
3888,8.0,3.46,14.0,0.0,0.3427377988477496,-1.448,0.0,0.0599999999994906
3889,6.0,2.3222222222222224,17.555555555555557,0.3761487213406975,0.1427840850357442,-0.175,0.4435266807622661,0.0399999999999636
3890,7.25,2.8275,19.25,2.846623077998869e-05,0.3583751705338205,-0.655,1.6434986003640483e-05,1.0
3891,14.75,2.4525,46.25,1.4233115389994347e-05,0.34396040307312,-0.077,1.8374872956698865e-05,0.5100000000000667
3892,16.0,2.6725,34.0,0.0,0.4011358192956611,-0.782,0.0,0.3233333333332666
3893,8.5,2.8225,20.5,0.0,0.3894437421930816,-1.09,0.0,0.9800000000000182
3894,8.5,3.4375,14.5,0.0,0.2967598745167067,-2.708,0.0,0.0433333333333697
3895,16.0,2.4475,47.5,0.0,0.4117603235616986,-0.396,0.0,0.3599999999999757
3902,16.0,2.665,38.5,0.0,0.4040530668770166,-0.871,0.0,0.2766666666664908
3904,3.9,2.458,9.3,0.4563225424002198,0.0127507894699525,-0.175,0.4593678042371807,0.1399999999994179
3905,8.5,2.815,25.0,0.0,0.3856584308507894,-1.139,0.0,0.4333333333332423
3906,8.5,3.43,19.0,0.0,0.2388236895065771,-2.589,0.0,0.0399999999999636
3907,16.0,2.44,52.0,0.0,0.4156507978354095,-0.513,0.0,0.5033333333332545
3908,15.0,2.77,45.5,0.0,0.3801313255551788,-0.339,0.0,0.830000000000382
3910,7.5,3.535,26.0,0.0,0.2951757217012489,-1.409,0.0,0.0600000000004001
3912,7.3,3.147,12.5,0.4895923756130151,0.0109380222925519,-0.933,0.4347416299619238,0.1000000000003638
3913,6.3,3.1670000000000003,10.7,0.4805217592848695,0.0112423670405254,-0.961,0.4402514995734513,0.1000000000003638
3914,3.9,2.455,7.5,0.4678658442034722,0.0126923556982445,-0.19,0.4517759409241514,0.0533333333326785
3915,7.0,2.7575000000000003,19.0,2.846623077998869e-05,0.3947976638296432,-0.833,1.6434986003640483e-05,0.75
3916,7.3,3.117,14.3,0.4989108782735666,0.0106536490876316,-0.9,0.4299196290477154,0.1000000000003638
3917,4.9,2.405,11.1,0.487097876246065,0.0127534518519301,-0.134,0.4446174030251869,0.1300000000001091
3919,14.25,2.76,36.75,0.0,0.3972908028141874,-0.578,0.0,0.9900000000002364
3922,6.75,2.91,23.25,0.0,0.3707923517217382,-0.78,0.0,0.8699999999998909
3923,6.75,3.525,17.25,0.0,0.3231963041852023,-2.405,0.0,0.0600000000004001
3924,6.75,3.525,17.25,0.0,0.3318659891326109,-2.31,0.0,0.0600000000004001
3929,6.0,3.12,16.5,0.3384883194705243,0.0280546378613683,-2.003,0.4043824345851705,0.193333333333309
3931,14.0,2.62,36.5,0.0488283377066103,0.2829660285494425,-0.917,0.0488290563478052,0.8799999999996544
3932,14.0,2.395,50.0,0.0,0.4086905147125594,-0.363,0.0,1.0
3934,13.25,2.3125,35.75,0.0,0.3304305345531319,-0.666,0.0,0.5000000000001515
3939,7.0,2.4125,19.0,0.2500189774871867,0.174053254505299,-0.091,0.4330017455121303,0.6100000000001273
3941,7.333333333333333,2.646666666666667,36.66666666666666,0.0043476573611654,0.0021658241024985,-0.448,0.0030742580023556,0.5700000000001637
3942,14.5,2.0525,46.0,0.2461803730410219,0.269696188723446,-0.02,0.4263969139333096,0.7433333333331879
3943,7.25,2.92,31.75,2.846623077998869e-05,0.3973030055315131,-0.318,1.6434986003640483e-05,0.9500000000002728
3945,10.666666666666666,2.6366666666666667,42.66666666666666,0.0033419626585483,0.0016316867842698,-0.396,0.0023631244583317,0.75
3946,2.0,1.1625,18.0,0.0126753287545391,0.1969364061319181,-0.143,0.0126753287545391,0.3199999999998605
3947,4.857142857142857,2.878571428571429,8.857142857142858,0.4040239889208329,0.0081062150224239,-1.793,0.3527328122572088,0.0966666666663513
3948,6.285714285714286,2.8742857142857146,11.428571428571429,0.4037625268867083,0.0238040087562575,-1.652,0.3555462697351482,0.4200000000003759
3949,6.285714285714286,2.81,14.0,0.3862643018236734,0.0155173823774308,-1.736,0.3466899646521995,0.4766666666664605
3951,7.75,3.535,18.25,0.2718616977622745,0.01041806134541,-1.326,0.4213617384736793,0.0900000000001455
3952,14.5,2.4625,37.0,0.0874662312129121,0.3146768726242149,-0.126,0.1513720209245894,0.6133333333332303
3953,7.75,3.555,26.25,0.1139483055517611,0.2132806775022557,-1.243,0.065788084884011,0.0699999999997089
3954,14.5,2.4825,45.0,0.0842122765590299,0.3207003773350849,-0.13,0.1458489854783833,0.6033333333334667
3956,14.5,2.695,45.0,0.0,0.4214732508000617,-0.095,0.0,0.819999999999709
3957,15.0,2.79,37.5,0.0,0.3910765698422302,-0.495,0.0,0.849999999999909
3959,7.5,3.555,18.0,0.0,0.3443725092392937,-1.65,0.0,0.0699999999997089
3960,7.5,3.555,18.0,0.0,0.3386508177479945,-1.632,0.0,0.0799999999999272
3962,14.75,2.77,37.25,0.0,0.3701815693157734,-0.308,0.0,0.2000000000001212
3963,7.25,2.92,23.75,0.0,0.3924892352703051,-0.549,0.0,0.2766666666663392
3964,6.285714285714286,2.907142857142857,11.428571428571429,0.4245901055301272,0.0008026190500601,-1.381,0.374300563410322,0.6566666666664484
3965,7.714285714285714,2.9028571428571426,14.0,0.4278741929874847,0.0024590123186437,-1.241,0.3611511306545136,0.5400000000002668
3967,14.75,2.545,50.75,0.0,0.3512217495342513,-0.074,0.0,0.2100000000001879
3968,6.285714285714286,2.902857142857143,14.0,0.4555924016095883,0.0003846588197397,-1.319,0.3628316887074502,0.7666666666667273
3969,7.714285714285714,2.898571428571429,16.571428571428573,0.4531845620743738,0.0007902788710097,-1.176,0.3670222621811872,0.6466666666671396
3970,7.714285714285714,2.834285714285714,19.142857142857142,0.424700856299635,0.0008405963523611,-1.265,0.3360582567283314,0.6133333333333818
3972,9.0,3.4975,19.5,0.4962564168722007,0.0385443093197521,-2.465,0.2865137758682442,0.75
3976,13.5,2.56,31.5,0.0,0.3938212414862227,-1.779,0.0,0.4500000000001212
3977,13.75,2.7550000000000003,37.0,0.0747212054177189,0.3541287632458533,-0.415,0.0034127322037852,0.7800000000002001
3978,14.0,2.665,31.0,0.0827395751675701,0.3405597679197539,-0.785,0.0328682743512512,0.8600000000001273
3979,6.0,2.71,18.0,0.0,0.3678824480885518,-2.163,0.0,0.6866666666664969
3980,7.25,3.07125,18.75,0.2902186546279162,0.2317991776890098,-1.468,0.4126276944823281,0.5466666666666242
3982,6.0,3.325,12.0,0.0,0.2124808281516578,-4.017,0.0,0.0333333333331514
3983,13.5,2.335,45.0,0.0,0.4082581580088079,-1.289,0.0,0.4699999999997999
3985,15.0,2.7425,47.75,0.0221143628399346,0.3602033665310462,-0.16,0.0136131088941213,0.8599999999996726
3986,5.25,2.275,17.25,0.0,0.2190098025545612,-1.033,0.0,0.4833333333334242
3989,7.75,2.96,15.75,0.1577056581189709,0.0436079453046703,-1.114,0.117519882553042,0.1099999999996725
3992,6.5,2.42375,18.5,0.2628684771576418,0.2726312487187412,-0.044,0.342719125179528,0.4600000000000364
3994,7.75,2.94375,18.0,0.1255969840231665,0.0482648907513735,-1.09,0.0784303608577289,0.1099999999996725
3995,5.75,2.31,30.25,0.0,0.380235163710366,-0.8,0.0,0.2699999999998302
3996,13.25,2.2875,43.75,0.0,0.3386234467851143,-0.634,0.0,0.5533333333332848
3997,13.25,1.95,57.25,0.0,0.2955161932151492,-0.235,0.0,0.7733333333333879
3998,13.75,2.6049999999999995,31.75,0.0,0.4006132313718583,-1.193,0.0,0.9400000000000546
3999,6.25,2.755,18.25,0.0,0.3917631802442544,-1.564,0.0,0.9966666666668972
4001,5.5,2.965,11.5,0.0,0.4011201640373629,-2.166,0.0,0.0799999999999272
4002,5.5,2.3200000000000003,17.5,0.0,0.3751989929503295,-0.991,0.0,0.3799999999999575
4003,13.0,1.96,44.5,0.0,0.3239142199176238,-0.491,0.0,0.8733333333331453
4004,16.0,2.7299999999999995,46.5,0.0,0.4089405862579648,-0.515,0.0,0.346666666666503
4005,6.666666666666667,2.9122222222222223,17.11111111111111,0.2167828812241888,0.0446164492193178,-1.951,0.3661597636214095,0.6999999999998181
4007,8.5,2.88,33.0,0.0,0.3870554813899139,-0.703,0.0,0.6166666666666364
4008,6.666666666666667,2.9344444444444444,20.666666666666668,0.2003140333040717,0.0449740622158764,-2.003,0.3532800219447082,0.6100000000005821
4009,8.5,3.495,27.0,0.0,0.2445856371684023,-1.904,0.0,0.0333333333331514
4010,8.5,3.495,27.0,1.897748718665913e-05,0.3232760604705947,-1.877,1.897748718665913e-05,0.0999999999994543
4011,6.666666666666667,3.0033333333333334,15.11111111111111,0.2502937813256115,0.013492737002013,-1.555,0.4021372308775862,0.1200000000008003
4012,14.0,2.6274999999999995,32.0,0.0,0.3672258765019762,-0.926,0.0,0.930000000000291
4014,7.777777777777778,2.95,19.11111111111111,0.2366269885451237,0.0405489822936492,-1.621,0.3529371922544866,0.109999999998763
4015,7.777777777777778,3.022222222222222,20.666666666666668,0.244905733055576,0.0441241845020172,-1.521,0.4046628451531278,0.1000000000003638
4017,7.777777777777778,2.9722222222222223,22.666666666666668,0.2184786327617791,0.0412250994882515,-1.673,0.3377180940190868,0.1000000000003638
4019,14.909090909090908,2.671818181818182,37.45454545454545,0.0303661149268647,0.3267008241604104,-0.316,0.0358648204477433,0.9899999999997816
